title,title_key,category,upc,rating_stars,price_listing_gbp,price_excl_tax_gbp,price_incl_tax_gbp,tax_gbp,stock_count,in_stock,review_count,description_words,detail_url
Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,everydata the misinformation hidden in the little data you consume every day,Nonfiction,311c0dd0e354a33e,2,54.35,54.35,54.35,0.0,16,True,0,260,https://books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html
"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",don t be a jerk and other practical advice from dogen japan s greatest zen master,Religion,fce19f9b4a943f22,2,37.97,37.97,37.97,0.0,16,True,0,239,https://books.toscrape.com/catalogue/dont-be-a-jerk-and-other-practical-advice-from-dogen-japans-greatest-zen-master_890/index.html
Danganronpa Volume 1,danganronpa volume 1,Sequential Art,09b6cc87e62c2c58,4,51.99,51.99,51.99,0.0,16,True,0,196,https://books.toscrape.com/catalogue/danganronpa-volume-1_889/index.html
Crown of Midnight (Throne of Glass #2),crown of midnight throne of glass 2,Fantasy,7267864328ae8b9d,3,43.29,43.29,43.29,0.0,16,True,0,269,https://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html
"Codename Baboushka, Volume 1: The Conclave of Death",codename baboushka volume 1 the conclave of death,Sequential Art,8754c83ab2a7ae71,4,36.72,36.72,36.72,0.0,16,True,0,393,https://books.toscrape.com/catalogue/codename-baboushka-volume-1-the-conclave-of-death_887/index.html
Camp Midnight,camp midnight,Sequential Art,7b599c8bfcdd8d30,4,17.08,17.08,17.08,0.0,16,True,0,156,https://books.toscrape.com/catalogue/camp-midnight_886/index.html
Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,call the nurse true stories of a country nurse on a scottish isle,Nonfiction,bee3672891cca906,5,29.14,29.14,29.14,0.0,16,True,0,278,https://books.toscrape.com/catalogue/call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle_885/index.html
Burning,burning,Young Adult,5ceb951f629700a2,3,28.81,28.81,28.81,0.0,16,True,0,176,https://books.toscrape.com/catalogue/burning_884/index.html
Bossypants,bossypants,Default,74baabfc8fd84b38,2,49.46,49.46,49.46,0.0,16,True,0,229,https://books.toscrape.com/catalogue/bossypants_883/index.html
"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",bitch planet vol 1 extraordinary machine bitch planet collected editions,Sequential Art,bdf415fd484ea8a7,2,37.92,37.92,37.92,0.0,16,True,0,164,https://books.toscrape.com/catalogue/bitch-planet-vol-1-extraordinary-machine-bitch-planet-collected-editions_882/index.html
"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",avatar the last airbender smoke and shadow part 3 smoke and shadow 3,Fantasy,6d5300b2d8f37e07,2,28.09,28.09,28.09,0.0,16,True,0,199,https://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html
Algorithms to Live By: The Computer Science of Human Decisions,algorithms to live by the computer science of human decisions,Nonfiction,38d45839cb1c83c1,1,30.81,30.81,30.81,0.0,16,True,0,272,https://books.toscrape.com/catalogue/algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html
A World of Flavor: Your Gluten Free Passport,a world of flavor your gluten free passport,Default,70ed59f194b3c556,1,42.95,42.95,42.95,0.0,16,True,0,291,https://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html
"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",a piece of sky a grain of rice a memoir in four meditations,Default,8a380641491d43ed,5,56.76,56.76,56.76,0.0,16,True,0,323,https://books.toscrape.com/catalogue/a-piece-of-sky-a-grain-of-rice-a-memoir-in-four-meditations_878/index.html
A Murder in Time,a murder in time,Mystery,f733e8c19d40ec2e,1,16.64,16.64,16.64,0.0,16,True,0,261,https://books.toscrape.com/catalogue/a-murder-in-time_877/index.html
A Flight of Arrows (The Pathfinders #2),a flight of arrows the pathfinders 2,Historical Fiction,3a6fb983e2554023,5,55.53,55.53,55.53,0.0,16,True,0,272,https://books.toscrape.com/catalogue/a-flight-of-arrows-the-pathfinders-2_876/index.html
A Fierce and Subtle Poison,a fierce and subtle poison,Young Adult,842790dfaa937484,4,28.13,28.13,28.13,0.0,16,True,0,215,https://books.toscrape.com/catalogue/a-fierce-and-subtle-poison_875/index.html
A Court of Thorns and Roses (A Court of Thorns and Roses #1),a court of thorns and roses a court of thorns and roses 1,Fantasy,01d2001ac1e6f8a3,1,52.37,52.37,52.37,0.0,16,True,0,218,https://books.toscrape.com/catalogue/a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874/index.html
(Un)Qualified: How God Uses Broken People to Do Big Things,un qualified how god uses broken people to do big things,Christian,e4ac92d89b946781,5,54.0,54.0,54.0,0.0,16,True,0,479,https://books.toscrape.com/catalogue/unqualified-how-god-uses-broken-people-to-do-big-things_873/index.html
You Are What You Love: The Spiritual Power of Habit,you are what you love the spiritual power of habit,Religion,796c87ddbbaaf8c5,4,21.87,21.87,21.87,0.0,15,True,0,300,https://books.toscrape.com/catalogue/you-are-what-you-love-the-spiritual-power-of-habit_872/index.html
"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",william shakespeare s star wars verily a new hope william shakespeare s star wars 4,Science Fiction,9270575728a13a61,4,43.3,43.3,43.3,0.0,15,True,0,184,https://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html
Tuesday Nights in 1980,tuesday nights in 1980,Fiction,b8736690cf263a3c,2,21.04,21.04,21.04,0.0,15,True,0,400,https://books.toscrape.com/catalogue/tuesday-nights-in-1980_870/index.html
Tracing Numbers on a Train,tracing numbers on a train,Default,d7d6d50c1e3d0b81,3,41.6,41.6,41.6,0.0,15,True,0,122,https://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html
Throne of Glass (Throne of Glass #1),throne of glass throne of glass 1,Fantasy,590a9cccf7db9f7d,3,35.07,35.07,35.07,0.0,15,True,0,259,https://books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html
Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,thomas jefferson and the tripoli pirates the forgotten war that changed american history,History,de3f25248ba0789f,1,59.64,59.64,59.64,0.0,15,True,0,385,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html
Thirteen Reasons Why,thirteen reasons why,Default,bc2a85fd35fdc7bd,1,52.72,52.72,52.72,0.0,15,True,0,166,https://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html
The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”,the white cat and the monk a retelling of the poem pangur b n,Childrens,37c0cb19713d8dda,4,58.08,58.08,58.08,0.0,15,True,0,168,https://books.toscrape.com/catalogue/the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865/index.html
The Wedding Dress,the wedding dress,Romance,623e1a180426039b,1,24.12,24.12,24.12,0.0,15,True,0,287,https://books.toscrape.com/catalogue/the-wedding-dress_864/index.html
The Vacationers,the vacationers,Fiction,fd3a622648667296,4,42.15,42.15,42.15,0.0,15,True,0,254,https://books.toscrape.com/catalogue/the-vacationers_863/index.html
The Third Wave: An Entrepreneur’s Vision of the Future,the third wave an entrepreneur s vision of the future,Business,3bebf34ee9330cbd,5,12.61,12.61,12.61,0.0,15,True,0,470,https://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html
The Stranger,the stranger,Philosophy,f5a92cff83897d48,4,17.44,17.44,17.44,0.0,15,True,0,52,https://books.toscrape.com/catalogue/the-stranger_861/index.html
The Shadow Hero (The Shadow Hero),the shadow hero the shadow hero,Sequential Art,d6361d16212664ed,1,33.14,33.14,33.14,0.0,15,True,0,187,https://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html
The Secret (The Secret #1),the secret the secret 1,Default,961f18db4f138211,4,27.37,27.37,27.37,0.0,15,True,0,214,https://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html
The Regional Office Is Under Attack!,the regional office is under attack,Fiction,0651062381f0636a,5,51.36,51.36,51.36,0.0,15,True,0,213,https://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html
The Psychopath Test: A Journey Through the Madness Industry,the psychopath test a journey through the madness industry,Default,e98a4efa85070c2f,2,36.0,36.0,36.0,0.0,15,True,0,286,https://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html
The Project,the project,Science Fiction,790ef197c8f236f5,1,10.65,10.65,10.65,0.0,15,True,0,188,https://books.toscrape.com/catalogue/the-project_856/index.html
The Power of Now: A Guide to Spiritual Enlightenment,the power of now a guide to spiritual enlightenment,Nonfiction,8ec14b1576cb7cb5,2,43.54,43.54,43.54,0.0,15,True,0,261,https://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html
The Omnivore's Dilemma: A Natural History of Four Meals,the omnivore s dilemma a natural history of four meals,Nonfiction,209adad1015af86f,2,38.21,38.21,38.21,0.0,15,True,0,596,https://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html
The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,the nerdy nummies cookbook sweet treats for the geek in all of us,Food and Drink,e4c7f3487d17fd42,5,37.34,37.34,37.34,0.0,15,True,0,293,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html
The Murder of Roger Ackroyd (Hercule Poirot #4),the murder of roger ackroyd hercule poirot 4,Mystery,c7b5183f4d1d4efe,4,44.1,44.1,44.1,0.0,15,True,0,242,https://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html
The Mistake (Off-Campus #2),the mistake off campus 2,New Adult,99ff4cc6491e8f5c,3,43.29,43.29,43.29,0.0,15,True,0,256,https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html
The Matchmaker's Playbook (Wingmen Inc. #1),the matchmaker s playbook wingmen inc 1,New Adult,08db62f24627e71f,1,55.85,55.85,55.85,0.0,15,True,0,213,https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html
The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,the love and lemons cookbook an apple to zucchini celebration of impromptu cooking,Food and Drink,e28e330cbdf01126,2,37.6,37.6,37.6,0.0,15,True,0,226,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html
The Long Shadow of Small Ghosts: Murder and Memory in an American City,the long shadow of small ghosts murder and memory in an american city,Crime,abeafe151a587d3b,1,10.97,10.97,10.97,0.0,15,True,0,350,https://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html
The Kite Runner,the kite runner,Default,eac1a180047ad54e,4,41.82,41.82,41.82,0.0,15,True,0,301,https://books.toscrape.com/catalogue/the-kite-runner_847/index.html
The House by the Lake,the house by the lake,Historical Fiction,9287e238d7c3b06e,1,36.95,36.95,36.95,0.0,15,True,0,230,https://books.toscrape.com/catalogue/the-house-by-the-lake_846/index.html
The Glittering Court (The Glittering Court #1),the glittering court the glittering court 1,Fantasy,2dbb7ec08cdd7f3c,1,44.28,44.28,44.28,0.0,15,True,0,291,https://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html
The Girl on the Train,the girl on the train,Default,e956d67c9bcc5809,2,55.02,55.02,55.02,0.0,15,True,0,219,https://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html
The Genius of Birds,the genius of birds,Nonfiction,42d0d7c92b75fc1c,1,17.24,17.24,17.24,0.0,15,True,0,452,https://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html
The Emerald Mystery,the emerald mystery,Default,d6670dfe3e7b42bd,2,23.15,23.15,23.15,0.0,15,True,0,268,https://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html
The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,the cookies cups cookbook 125 sweet savory recipes reminding you to always eat dessert first,Food and Drink,96a38e7c813d8f1d,1,41.25,41.25,41.25,0.0,15,True,0,252,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html
The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,the bridge to consciousness i m writing the bridge between science and our old and new beliefs,Default,efc3768127714ec3,3,32.0,32.0,32.0,0.0,15,True,0,0,https://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html
The Artist's Way: A Spiritual Path to Higher Creativity,the artist s way a spiritual path to higher creativity,Nonfiction,dd047728de72ad62,5,38.49,38.49,38.49,0.0,15,True,0,188,https://books.toscrape.com/catalogue/the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html
The Art of War,the art of war,Default,e7469e22b5bfb3e7,5,33.34,33.34,33.34,0.0,15,True,0,219,https://books.toscrape.com/catalogue/the-art-of-war_838/index.html
The Argonauts,the argonauts,Autobiography,c99761a700ade23f,2,10.93,10.93,10.93,0.0,15,True,0,221,https://books.toscrape.com/catalogue/the-argonauts_837/index.html
The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,the 10 entrepreneur live your startup dream without quitting your day job,Business,56e4f9eab2e8e674,3,27.55,27.55,27.55,0.0,15,True,0,391,https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html
Suddenly in Love (Lake Haven #1),suddenly in love lake haven 1,Romance,203b7f94b7d6115f,2,55.99,55.99,55.99,0.0,15,True,0,224,https://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html
Something More Than This,something more than this,Romance,ca71e72655bece85,4,16.24,16.24,16.24,0.0,15,True,0,203,https://books.toscrape.com/catalogue/something-more-than-this_834/index.html
Soft Apocalypse,soft apocalypse,Science Fiction,2a70769cdc6eb8b8,2,26.12,26.12,26.12,0.0,15,True,0,264,https://books.toscrape.com/catalogue/soft-apocalypse_833/index.html
So You've Been Publicly Shamed,so you ve been publicly shamed,Nonfiction,1b33663ad7b95fd8,2,12.23,12.23,12.23,0.0,15,True,0,249,https://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html
Shoe Dog: A Memoir by the Creator of NIKE,shoe dog a memoir by the creator of nike,Business,0e0dcc3339602b28,2,23.99,23.99,23.99,0.0,15,True,0,327,https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html
"Shobu Samurai, Project Aryoku (#3)",shobu samurai project aryoku 3,Add a comment,0c27e6c3744fc14b,3,29.06,29.06,29.06,0.0,15,True,0,213,https://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html
Secrets and Lace (Fatal Hearts #1),secrets and lace fatal hearts 1,Default,ad04ad9fc179fc5d,1,20.27,20.27,20.27,0.0,15,True,0,286,https://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html
Scarlett Epstein Hates It Here,scarlett epstein hates it here,Young Adult,1c929cfd16b71907,5,43.55,43.55,43.55,0.0,15,True,0,179,https://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html
Romero and Juliet: A Tragic Tale of Love and Zombies,romero and juliet a tragic tale of love and zombies,Default,e656e280bc8edd56,1,36.94,36.94,36.94,0.0,15,True,0,220,https://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html
Redeeming Love,redeeming love,Christian Fiction,b53db2271c9624f7,5,20.47,20.47,20.47,0.0,15,True,0,236,https://books.toscrape.com/catalogue/redeeming-love_826/index.html
Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,poses for artists volume 1 dynamic and sitting poses an essential reference for figure drawing and the human form,Default,d9c643fa1fc57bdb,1,41.06,41.06,41.06,0.0,15,True,0,62,https://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html
Poems That Make Grown Women Cry,poems that make grown women cry,Poetry,31001a1210623bd4,4,14.19,14.19,14.19,0.0,15,True,0,201,https://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html
"Nightingale, Sing",nightingale sing,Young Adult,50b8f80311b31ede,1,38.28,38.28,38.28,0.0,15,True,0,139,https://books.toscrape.com/catalogue/nightingale-sing_823/index.html
